# kind,quest_id,creature_entry,display_id,x,y,z,orientation
objective,12347,0,0,2708,1511,0,0
objective,12348,0,0,255,1251,0,0
objective,12349,0,0,-3618,-4471,0,0
objective,12350,0,0,-4380,3292,0,0
objective,12351,0,0,401,-2118,0,0
objective,12352,0,0,-712,2738,0,0
objective,12353,0,0,229,4330,0,0
objective,12354,0,0,295,6099,0,0
objective,12355,0,0,1058,7369,0,0
objective,12356,0,0,-2916,4027,0,0
objective,12357,0,0,-2753,7302,0,0
objective,12358,0,0,2103,6902,0,0
objective,12359,0,0,1946,5534,0,0
objective,12360,0,0,-4085,2189,0,0
objective,12361,0,0,342,-4688,0,0
objective,12362,0,0,-2364,-346,0,0
objective,12363,0,0,2267,245,0,0
objective,12364,0,0,9470,-6861,0,0
objective,12365,0,0,8710,-6640,0,0
objective,12366,0,0,1632,-4444,0,0
objective,12367,0,0,-1302,41,0,0
objective,12368,0,0,1638,223,0,0
objective,12369,0,0,9689,-7363,0,0
objective,12370,0,0,9566,-7220,0,0
objective,12371,0,0,510,1638,0,0
objective,12373,0,0,7565,-6890,0,0
objective,12374,0,0,-408,-2643,0,0
objective,12375,0,0,-2379,-1995,0,0
objective,12376,0,0,-4,-946,0,0
objective,12377,0,0,2344,-2565,0,0
objective,12378,0,0,895,930,0,0
objective,12379,0,0,-5477,-2463,0,0
objective,12380,0,0,-913,-3527,0,0
objective,12381,0,0,-1595,3151,0,0
objective,12382,0,0,-12432,211,0,0
objective,12383,0,0,-3169,-2906,0,0
objective,12384,0,0,-10488,-3257,0,0
objective,12385,0,0,-6653,-2149,0,0
objective,12386,0,0,-4458,241,0,0
objective,12387,0,0,-624,-4585,0,0
objective,12388,0,0,192,2606,0,0
objective,12389,0,0,-567,4151,0,0
objective,12390,0,0,230,7936,0,0
objective,12391,0,0,-2626,4452,0,0
objective,12392,0,0,-1228,7164,0,0
objective,12393,0,0,2399,5947,0,0
objective,12394,0,0,2224,4711,0,0
objective,12395,0,0,-2963,2560,0,0
objective,12396,0,0,-1050,-3667,0,0
objective,12397,0,0,-14456,494,0,0
objective,12398,0,0,-4626,-3173,0,0
objective,12399,0,0,-7157,-3838,0,0
objective,12400,0,0,6694,-4671,0,0
objective,12401,0,0,-6868,732,0,0
objective,12402,0,0,2300,-5348,0,0
objective,12403,0,0,-173,5531,0,0
objective,12404,0,0,-1901,5766,0,0
objective,12405,0,0,-2188,5400,0,0
objective,12406,0,0,3022,5433,0,0
objective,12407,0,0,3061,3698,0,0
objective,12408,0,0,4115,3069,0,0
objective,12409,0,0,-2981,870,0,0
objective,12410,0,0,-4141,1125,0,0
objective,12420,0,0,-4849,-862,0,0
objective,12421,0,0,1473,-4209,0,0
objective,12781,0,0,2379,-5649,0,0
objective,12816,0,0,-9255,229,0,0
objective,12817,0,0,-9255,229,0,0
objective,12940,0,0,5764,-3563,0,0
objective,12941,0,0,5470,-2641,0,0
objective,12944,0,0,3409,-2787,0,0
objective,12945,0,0,4594,-4241,0,0
objective,12946,0,0,3250,-2207,0,0
objective,12947,0,0,3872,-4542,0,0
objective,12950,0,0,5568,5770,0,0
objective,13012,0,0,2375,5165,0,0
objective,13013,0,0,4548,-4290,0,0
objective,13014,0,0,3484,1959,0,0
objective,13015,0,0,6703,-213,0,0
objective,13016,0,0,3577,6622,0,0
objective,13018,0,0,5440,4761,0,0
objective,13019,0,0,2652,892,0,0
objective,13020,0,0,8414,-382,0,0
objective,13021,0,0,323,-215,0,0
objective,13022,0,0,575,559,0,0
objective,13023,0,0,-510,-734,0,0
objective,13024,0,0,5864,4150,0,0
objective,13025,0,0,4218,-5338,0,0
objective,13026,0,0,5440,2871,0,0
objective,13027,0,0,5805,-3542,0,0
objective,13028,0,0,6181,-1086,0,0
objective,13029,0,0,2992,6096,0,0
objective,13030,0,0,3872,-4480,0,0
objective,13031,0,0,3767,1659,0,0
objective,13032,0,0,7764,-2753,0,0
objective,13033,0,0,3217,5262,0,0
objective,13065,0,0,1698,752,0,0
objective,13066,0,0,995,856,0,0
objective,13067,0,0,469,-416,0,0
objective,13203,0,0,-4916,-980,0,0
objective,13265,0,0,2117,5261,0,0
objective,13268,0,0,589,-4939,0,0
objective,13269,0,0,1875,-6198,0,0
objective,13270,0,0,2843,6171,0,0
objective,13272,0,0,5881,753,0,0
objective,13299,0,0,5881,753,0,0
objective,13324,0,0,-9561,104,0,0
objective,13325,0,0,-9561,104,0,0
objective,13326,0,0,-9561,104,0,0
objective,13327,0,0,-9561,104,0,0
objective,13433,0,0,2779,-434,0,0
objective,13434,0,0,2779,-434,0,0
objective,13435,0,0,2779,-434,0,0
objective,13436,0,0,2779,-434,0,0
objective,13437,0,0,2779,-434,0,0
objective,13438,0,0,2779,-434,0,0
objective,13439,0,0,2779,-434,0,0
objective,13440,0,0,4122,5388,0,0
objective,13441,0,0,4445,5628,0,0
objective,13442,0,0,5363,4844,0,0
objective,13443,0,0,3936,-583,0,0
objective,13444,0,0,2481,-4891,0,0
objective,13445,0,0,3395,-2905,0,0
objective,13446,0,0,6074,-1106,0,0
objective,13447,0,0,5137,-670,0,0
objective,13448,0,0,2779,-434,0,0
objective,13449,0,0,5637,-2623,0,0
objective,13450,0,0,5502,4869,0,0
objective,13451,0,0,3773,1469,0,0
objective,13452,0,0,-1050,-3667,0,0
objective,13453,0,0,2579,-4325,0,0
objective,13454,0,0,3366,-2114,0,0
objective,13455,0,0,6139,-1030,0,0
objective,13456,0,0,-1050,-3667,0,0
objective,13457,0,0,5545,-744,0,0
objective,13458,0,0,5293,-2763,0,0
objective,13459,0,0,-1050,-3667,0,0
objective,13460,0,0,-1050,-3667,0,0
objective,13461,0,0,-1050,-3667,0,0
objective,13462,0,0,-1050,-3667,0,0
objective,13463,0,0,-1050,-3667,0,0
objective,13464,0,0,-913,-3527,0,0
objective,13465,0,0,-913,-3527,0,0
objective,13466,0,0,-913,-3527,0,0
objective,13467,0,0,-913,-3527,0,0
objective,13468,0,0,-913,-3527,0,0
objective,13469,0,0,-913,-3527,0,0
objective,13470,0,0,-913,-3527,0,0
objective,13471,0,0,-913,-3527,0,0
objective,13472,0,0,-1050,-3667,0,0
objective,13473,0,0,-1050,-3667,0,0
objective,13474,0,0,-1050,-3667,0,0
objective,13479,0,0,2237,249,0,0
objective,13480,0,0,-9453,44,0,0
objective,13483,0,0,2237,249,0,0
objective,13484,0,0,-9453,44,0,0
objective,13485,0,0,4131,5395,0,0
objective,13486,0,0,5360,4834,0,0
objective,13487,0,0,3937,-595,0,0
objective,13488,0,0,2467,-4893,0,0
objective,13489,0,0,3401,-2890,0,0
objective,13490,0,0,6087,-1106,0,0
objective,13491,0,0,5142,-685,0,0
objective,13492,0,0,5628,-2616,0,0
objective,13493,0,0,4455,5624,0,0
objective,13494,0,0,5500,4879,0,0
objective,13495,0,0,3762,1481,0,0
objective,13496,0,0,2587,-4337,0,0
objective,13497,0,0,3376,-2125,0,0
objective,13498,0,0,6151,-1023,0,0
objective,13499,0,0,5537,-734,0,0
objective,13500,0,0,5280,-2766,0,0
objective,13501,0,0,4514,5703,0,0
objective,13502,0,0,-9452,42,0,0
objective,13503,0,0,2241,261,0,0
objective,13548,0,0,7851,-796,0,0
objective,13571,0,0,5885,674,0,0
objective,13649,0,0,-5168,-543,0,0
objective,13825,0,0,-7168,-3850,0,0
objective,13826,0,0,-4139,-4060,0,0
objective,13840,0,0,-10142,1048,0,0
objective,13931,0,0,1175,-4293,0,0
objective,13932,0,0,-5177,-624,0,0
objective,13952,0,0,-9338,186,0,0
objective,13966,0,0,-4916,-980,0,0
objective,14022,0,0,-9130,352,0,0
objective,14023,0,0,-9115,359,0,0
objective,14024,0,0,-5063,-792,0,0
objective,14028,0,0,-9115,359,0,0
objective,14030,0,0,9960,2241,0,0
objective,14032,0,0,-8797,-259,0,0
objective,14033,0,0,-9130,352,0,0
objective,14035,0,0,9960,2241,0,0
objective,14036,0,0,1805,260,0,0
objective,14037,0,0,1787,247,0,0
objective,14040,0,0,1322,-4426,0,0
objective,14041,0,0,-1294,194,0,0
objective,14043,0,0,1322,-4426,0,0
objective,14044,0,0,1805,260,0,0
objective,14047,0,0,1322,-4426,0,0
objective,14048,0,0,-5062,-803,0,0
objective,14051,0,0,-5062,-803,0,0
objective,14053,0,0,-9111,365,0,0
objective,14054,0,0,9990,2235,0,0
objective,14055,0,0,-9115,359,0,0
objective,14058,0,0,1787,247,0,0
objective,14059,0,0,1821,267,0,0
objective,14060,0,0,-1336,193,0,0
objective,14061,0,0,1320,-4414,0,0
objective,14062,0,0,1320,-4414,0,0
objective,14064,0,0,-11321,-196,0,0
objective,14065,0,0,-12368,163,0,0
objective,14079,0,0,-9441,-1391,0,0
objective,14081,0,0,9269,-7510,0,0
objective,14082,0,0,-3981,-11926,0,0
objective,14083,0,0,-5522,-1347,0,0
objective,14084,0,0,-5457,-618,0,0
objective,14085,0,0,10126,2529,0,0
objective,14086,0,0,2151,-4654,0,0
objective,14087,0,0,-2276,-400,0,0
objective,14088,0,0,-853,-4885,0,0
objective,14089,0,0,2255,318,0,0
objective,14106,0,0,-10096,600,0,0
objective,14160,0,0,5871,715,0,0
objective,14166,0,0,5856,767,0,0
objective,14167,0,0,-5161,-883,0,0
objective,14168,0,0,-5166,-881,0,0
objective,14169,0,0,-4308,-12421,0,0
objective,14170,0,0,10055,2133,0,0
objective,14171,0,0,9418,-6851,0,0
objective,14172,0,0,-1785,4935,0,0
objective,14173,0,0,-1801,4914,0,0
objective,14174,0,0,1779,218,0,0
objective,14175,0,0,1187,-4472,0,0
objective,14176,0,0,-979,-80,0,0
objective,14177,0,0,1179,-4472,0,0
objective,14351,0,0,1288,334,0,0
objective,14356,0,0,1288,334,0,0
objective,14418,0,0,1385,342,0,0
objective,14419,0,0,1389,347,0,0
objective,14420,0,0,550,1455,0,0
objective,14421,0,0,1385,342,0,0
objective,14436,0,0,-1885,282,0,0
objective,14437,0,0,-2334,-422,0,0
objective,14438,0,0,-2451,216,0,0
objective,14440,0,0,-912,-477,0,0
objective,24217,0,0,1316,357,0,0
objective,24219,0,0,-8767,408,0,0
objective,24536,0,0,1658,-4392,0,0
objective,24541,0,0,1658,-4392,0,0
objective,24576,0,0,1658,-4392,0,0
objective,24597,0,0,-8441,333,0,0
objective,24609,0,0,-4866,-1023,0,0
objective,24610,0,0,9663,2525,0,0
objective,24611,0,0,-3994,-11414,0,0
objective,24612,0,0,1929,-4165,0,0
objective,24613,0,0,1290,316,0,0
objective,24614,0,0,-1210,-113,0,0
objective,24615,0,0,9990,-7053,0,0
objective,24629,0,0,-8869,639,0,0
objective,24635,0,0,-8869,639,0,0
objective,24636,0,0,-8869,639,0,0
objective,24638,0,0,1248,-4153,0,0
objective,24645,0,0,-109,1123,0,0
objective,24655,0,0,-8868,653,0,0
objective,24656,0,0,-8868,653,0,0
objective,24657,0,0,-8868,653,0,0
objective,24658,0,0,-9412,491,0,0
objective,24659,0,0,4852,129,0,0
objective,24661,0,0,5593,69,0,0
objective,24803,0,0,5699,617,0,0
objective,24804,0,0,-8868,653,0,0
objective,24805,0,0,1658,-4392,0,0
objective,24806,0,0,5699,617,0,0
objective,24848,0,0,-8880,670,0,0
objective,24849,0,0,-8914,625,0,0
objective,24850,0,0,1777,-4508,0,0
objective,24851,0,0,-8914,625,0,0
objective,24857,0,0,-2878,-222,0,0
objective,25444,0,0,-747,-5004,0,0
objective,25446,0,0,-1041,-5585,0,0
objective,25461,0,0,246,-4715,0,0
objective,25470,0,0,-1122,-5127,0,0
objective,25480,0,0,-805,-4976,0,0
