# entry,name,display_id,minlevel,maxlevel,faction,npcflag,type,rank,unit_class,speed_walk,speed_run,base_attack_time,damage_modifier,health_modifier
4076,Roach,2177,1,1,188,0,8,0,1,0.40,0.86,2000,2.40,0.20
4115,[UNUSED] Gravelsnout Ambusher,26,1,1,16,0,7,0,1,1.00,1.14,2000,1.00,1.00
4127,Hecklefang Hyena,2710,15,16,38,0,1,0,1,1.00,1.14,2000,1.00,1.00
4129,Hecklefang Snarler,2711,18,19,38,0,1,0,1,1.00,1.14,2000,1.00,1.00
4166,Gazelle,1547,3,3,188,0,8,0,1,1.00,0.86,2000,1.00,0.20
4174,Siannai,2223,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.05
4182,Dalmond,4404,17,17,80,386,7,0,1,1.00,1.14,2000,1.00,1.00
4183,Naram Longclaw,4408,20,20,80,4224,7,0,1,1.00,1.14,2000,1.00,1.00
4185,Shaldyn,4402,15,15,80,4226,7,0,1,1.00,1.14,2000,1.00,1.00
4186,Mavralyn,4406,18,18,80,4226,7,0,1,1.00,1.14,2000,1.00,1.00
4189,Valdaron,4401,14,14,80,128,7,0,1,1.00,1.14,2000,1.00,1.00
4190,Kyndri,4399,13,13,80,642,7,0,1,1.00,1.14,2000,1.00,1.00
4191,Allyndia,4403,15,15,80,642,7,0,1,1.00,1.14,2000,1.00,1.00
4192,Taldan,4405,16,16,80,642,7,0,1,1.00,1.14,2000,1.00,1.00
4194,Ullanna,4409,15,15,80,130,7,0,1,1.00,1.14,2000,1.00,1.00
4195,Tiyani,4410,15,15,80,642,7,0,1,1.00,1.14,2000,1.00,1.00
4197,Ken'zigla,4105,20,20,126,2,7,0,1,1.00,1.14,2000,1.00,1.00
4200,Laird,9549,14,14,80,643,7,0,1,1.00,1.14,2000,1.00,1.00
4201,Ziz Fizziks,7156,20,20,35,2,7,0,1,1.00,1.14,2000,1.00,1.00
4224,Talegon,2269,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.05
4253,Bear Form (Night Elf Druid),2281,6,7,7,0,1,0,1,1.20,1.14,2000,1.00,1.00
4261,Bear Form (Tauren Druid),2289,6,7,7,0,1,0,1,1.20,1.14,2000,1.00,1.00
4263,Deepmoss Hatchling,957,14,14,312,0,1,0,1,1.00,1.14,2000,1.00,1.00
4265,Nyoma,4236,20,20,80,131,7,0,1,1.00,1.14,2000,1.00,1.00
4266,Danlyia,4235,17,17,80,642,7,0,1,1.00,1.14,2000,1.00,1.00
4268,Gray Wolf,2320,10,10,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4269,Chestnut Mare,2405,1,2,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4270,Red Wolf,2326,10,10,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4271,Dire Wolf,2327,10,10,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4272,Brown Wolf,2328,10,10,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4276,Piznik,7157,20,20,42,2,7,0,1,1.00,1.14,2000,1.00,1.00
4278,Commander Springvale,3223,20,20,24,0,6,1,2,1.00,1.14,2000,2.30,5.00
4316,Kolkar Packhound,1535,13,13,130,0,1,0,1,1.00,1.14,2000,1.00,1.00
4408,Aquatic Form (Night Elf Druid),2428,1,1,35,0,1,0,1,1.20,1.14,2000,1.00,1.00
4410,Aquatic Form (Tauren Druid),2428,1,1,35,0,1,0,1,1.20,1.14,2000,1.00,1.00
4416,Defias Strip Miner,2438,18,19,17,0,7,0,1,0.67,1.14,2000,1.00,1.00
4417,Defias Taskmaster,2440,18,19,17,0,7,1,1,1.00,1.14,2000,1.70,3.00
4418,Defias Wizard,2447,18,19,17,0,7,1,8,1.00,1.14,2000,1.70,3.00
4443,Wazza,2589,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4446,Mazzer Stripscrew,10982,1,1,35,0,7,0,1,0.91,1.14,2000,1.00,1.10
4473,Skeletal Adept,158,1,1,32,0,6,1,1,1.27,1.14,2000,7.50,1.00
4484,Feero Ironhand,2594,20,20,123,2,7,0,1,1.00,1.00,2000,1.00,1.00
4491,Woof,372,1,1,84,0,1,0,1,1.20,1.14,2000,1.00,1.00
4507,Daisy,2591,15,15,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
4509,Sargath,2595,20,20,80,0,7,0,1,1.00,1.14,2000,1.00,1.00
4521,Treshala Fallowbrook,9055,20,20,80,2,7,0,1,1.00,1.14,2000,1.00,1.00
4625,Death's Head Ward Keeper,6101,15,15,153,0,7,0,1,1.00,1.14,2000,1.00,1.00
4627,Arugal's Voidwalker,1131,20,20,24,0,3,0,1,1.00,1.14,2000,1.00,1.00
4710,Gray Ram,2736,1,2,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4732,Randal Hunter,3274,10,10,12,83,7,0,1,1.00,1.14,2000,1.00,1.00
4772,Ultham Ironhorn,3410,10,10,55,83,7,0,1,1.00,1.14,2000,1.00,1.00
4777,White Ram,2786,1,2,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4778,Frost Ram,2787,1,2,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4779,Brown Ram,2785,1,2,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
4780,Black Ram,2784,1,2,35,0,1,0,1,0.91,1.14,2000,1.00,1.00
4781,Snufflenose Gopher,2838,1,1,7,0,1,0,1,1.00,0.71,2000,1.00,1.00
4787,Argent Guard Thaelrid,4946,20,20,35,2,7,0,1,1.00,1.14,2000,1.70,1.00
4788,Fallenroot Satyr,2012,20,21,128,0,3,0,1,1.00,1.14,2000,1.00,1.00
4795,Force of Nature,1923,16,17,90,0,10,0,1,1.00,1.14,2000,1.00,1.00
4802,Blackfathom Tide Priestess,4983,20,21,128,0,7,0,2,1.00,1.14,2000,1.00,1.00
4901,Sara Pierce,13169,2,2,894,0,7,0,1,1.00,1.14,2000,1.00,1.05
4942,Test Petition Giver,1634,12,12,80,0,7,0,1,1.00,1.14,2000,1.00,1.00
4952,Theramore Combat Dummy,3019,1,1,1095,0,9,0,1,1.00,1.00,2000,1.00,0.02
4953,Moccasin,1986,1,1,7,0,8,0,1,1.00,0.86,2000,1.00,0.20
4955,Theramore Archery Target 1,3020,1,1,151,0,9,0,1,1.20,1.14,2000,1.00,1.00
4957,Theramore Combat Dummy 4,3019,1,1,1095,0,9,0,1,1.20,1.14,2000,1.00,1.00
4958,Haunting Spirit,985,20,20,16,0,6,0,1,1.00,1.14,1800,1.00,0.02
4959,Jorgen,4469,15,15,12,2,7,0,1,1.00,1.14,2000,1.00,1.00
4975,Theramore Archery Target 2,3020,1,1,151,0,9,0,1,1.20,1.14,2000,1.00,1.00
4982,Thomas,262,1,1,12,2,7,0,1,1.00,1.14,2000,1.00,1.00
4984,Argos Nightwhisper,5078,20,20,80,2,7,0,1,1.00,1.14,2000,1.00,1.00
4985,World Druid Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4986,World Hunter Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4987,World Mage Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4988,World Paladin Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4989,World Priest Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4990,World Rogue Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4991,World Shaman Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4992,World Warrior Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4993,World Warlock Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4994,World Wolf Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4997,World Fishing Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4998,World Herbalism Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
4999,World Mining Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5000,World Hunter Beast Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5001,World Bird Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5002,World Boar Trainer,2575,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5003,World Cat Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5004,World Crawler Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5005,World Crocodile Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5006,World Demon Trainer - old,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5007,World Felhunter Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5008,World Gorilla Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5009,World Horse Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5010,World Imp Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5011,World Raptor Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5012,World Scorpid Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5013,World Spider Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5014,World Succubus Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5015,World Tallstrider Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5016,World Voidwalker Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5017,World Turtle Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5018,World Portal: Darnassus Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5019,World Portal: Ironforge Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5020,World Portal: Orgrimmar Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5021,World Portal: Stormwind Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5022,World Portal: Thunder Bluff Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5023,World Portal: Undercity Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5024,World First Aid Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5026,World Horse Riding Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5027,World Lockpicking Trainer,2575,1,1,16,0,7,0,1,1.20,1.14,2000,1.00,1.00
5028,World Ram Riding Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5029,World Survival Trainer,2575,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5030,World Tiger Riding Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5031,World Wolf Riding Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5032,World Alchemy Trainer,2575,10,10,35,80,7,0,1,1.20,1.14,2000,1.00,1.00
5033,World Blacksmith Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5034,World Brewing Trainer,2575,1,1,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5035,World Cartography Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5036,World Cooking Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5037,World Engineering Trainer,2575,10,10,35,80,7,0,1,1.20,1.14,2000,1.00,1.00
5038,World Enchanting Trainer,2575,10,10,35,80,7,0,1,1.20,1.14,2000,1.00,1.00
5039,World Tracking Trainer,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5040,World Leatherworking Trainer,2575,10,10,35,80,7,0,1,1.20,1.14,2000,1.00,1.00
5041,World Tailoring Trainer,2575,10,10,35,80,7,0,1,1.20,1.14,2000,1.00,1.00
5043,Defias Rioter,2148,20,20,17,0,7,0,1,1.00,1.14,2000,1.00,1.00
5048,Deviate Adder,4317,18,19,270,0,1,1,1,1.00,1.14,2000,1.70,3.00
5053,Deviate Crocolisk,2996,18,19,16,0,1,0,1,1.00,1.14,2000,1.00,1.00
5055,Deviate Lasher,8172,19,19,270,0,4,0,1,1.00,1.14,2000,1.00,0.30
5056,Deviate Dreadfang,3006,19,19,270,0,1,1,1,1.00,1.43,2000,1.70,3.00
5058,Wolfguard Worg,246,20,20,24,0,1,0,1,1.00,1.14,1500,1.70,1.02
5061,World Guild Tabard Vendor,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5062,World Reagent Vendor,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5064,World Trade Supplies,2575,10,10,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5083,Clerk Lendry,3014,20,20,894,2,7,0,1,1.00,1.14,2000,1.00,1.00
5097,Lupine Delusion,3123,20,21,24,0,6,0,1,1.00,1.14,2000,1.00,1.00
5187,Southsea Cannon,3146,13,14,230,0,9,0,1,1.20,1.14,2000,1.00,1.00
5194,Black Riding Wolf,207,10,10,35,0,1,0,1,0.96,1.14,2000,1.00,1.00
5195,Brown Riding Wolf,2328,10,10,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
5196,Gray Riding Wolf,2320,10,10,35,0,1,0,1,0.96,1.14,2000,1.00,1.00
5197,Red Riding Wolf,2326,10,10,35,0,1,0,1,0.96,1.14,2000,1.00,1.00
5198,Arctic Riding Wolf,1166,10,10,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
5201,Pat's Test Human,1485,1,2,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
5202,Archery Target,3020,1,1,168,0,9,0,1,1.00,1.00,2000,1.00,1.00
5386,Acolyte Dellis,5081,15,15,12,2,7,0,1,1.00,1.14,2000,1.00,1.00
5392,Yarr Hammerstone,3396,10,10,55,83,7,0,1,1.00,1.14,2000,1.00,1.00
5403,Riding White Stallion,2410,1,2,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
5404,Black Stallion,2402,1,2,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
5405,Pinto,2409,1,2,35,2,1,0,1,1.00,1.39,2000,1.00,1.00
5406,Palomino,2408,1,2,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
5407,Nightmare,2346,1,2,35,0,3,0,1,1.00,1.39,2000,1.00,1.00
5435,Sand Shark,12193,12,13,16,0,1,1,1,1.00,1.14,2000,7.50,3.00
5436,Tamed Bird,2305,12,12,7,0,1,0,1,0.97,1.14,2000,1.00,1.25
5521,Glenrunner,1281,10,10,12,0,1,0,1,1.20,1.14,2000,1.00,1.00
5522,Ironclaw,670,10,10,12,0,1,0,1,1.20,1.14,2000,1.00,1.00
5543,Clarice Foster,3371,17,17,68,2,7,0,1,1.00,1.14,2000,1.00,1.00
5544,[UNUSED] Yuriv Adhem,3372,20,20,12,0,7,0,1,1.00,1.14,2000,1.00,1.00
5549,[PH] Mine Guard,3926,18,18,16,0,7,0,1,1.20,1.14,2000,1.00,1.00
5550,[PH] PVP Peasent,87,15,17,84,0,7,0,1,1.00,0.86,2000,1.00,1.00
5552,[PH] PVP Peon,87,15,17,83,0,7,0,1,1.00,0.86,2000,1.00,1.00
5554,[PH] PVP Wildlife,704,14,17,16,0,1,0,1,1.20,1.14,2000,1.00,1.00
5558,[PH] Alliance Guard,2688,15,18,84,0,7,0,1,1.20,1.14,2000,1.00,1.00
5559,[PH] Horde Guard,1906,15,18,83,0,7,0,1,1.20,1.14,2000,1.00,1.00
5560,[PH] Alliance Raider,2688,15,18,84,0,7,0,1,1.20,1.14,2000,1.00,1.00
5561,[PH] Horde Raider,1906,15,18,83,0,7,0,1,1.20,1.14,2000,1.00,1.00
5562,[PH] Alliance Archer,2688,15,18,84,0,7,0,1,1.20,1.14,2000,1.00,1.00
5563,[PH] Horde Archer,1906,15,18,83,0,7,0,1,1.20,1.14,2000,1.00,1.00
5568,Captured Leper Gnome,6926,8,8,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
5588,[PH] Alliance Mine Guard,2989,18,18,84,0,7,0,1,1.20,1.14,2000,1.00,1.00
5590,[PH] Horde Mine Guard,1393,18,18,83,0,7,0,1,1.20,1.14,2000,1.00,1.00
5596,Twain Test Prop,6288,7,8,38,0,1,0,1,1.00,0.86,2000,1.00,1.00
5604,[UNUSED] [PH] Orcish Barfly,2576,1,1,83,0,7,0,1,1.00,1.14,2000,1.00,1.00
5606,Goma,3604,12,12,29,0,7,0,1,1.00,1.14,2000,1.00,1.00
5607,Roger,338,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
5608,Jamin,221,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
5609,Zazo,3605,14,14,29,0,7,0,1,1.00,1.14,2000,1.00,1.00
5610,Kozish,7137,12,12,29,0,7,0,1,1.00,1.14,2000,1.00,1.00
5611,Barkeep Morag,3606,13,13,29,642,7,0,1,1.00,1.14,2000,1.00,1.00
5612,Gimrizz Shadowcog,3607,15,15,875,49,7,0,1,1.00,1.14,1500,1.00,1.00
5613,Doyo'da,3608,11,11,126,0,7,0,1,1.00,1.14,2000,1.00,1.00
5621,Timmy,3639,1,1,68,0,6,0,1,1.20,1.14,2000,1.00,1.00
5626,Joey,3670,1,1,68,0,6,0,1,1.20,1.14,2000,1.00,1.00
5627,Johnny,3669,1,1,68,1,6,0,1,1.20,1.14,2000,1.00,1.00
5629,Theramore Commando,3946,15,15,210,0,7,0,1,1.20,1.14,2000,1.00,1.00
5631,Theramore Medic,3943,20,20,210,0,7,0,1,1.20,1.14,2000,1.00,1.00
5632,Theramore Incursion Master Control Program,130,1,1,35,0,10,0,1,1.20,1.14,2000,1.00,1.00
5651,Patrick Garrett,6228,15,15,68,2,7,0,1,1.00,1.14,2000,1.00,1.00
5653,Tyler,3853,20,20,118,0,7,0,1,1.00,1.14,2000,1.00,2.00
5654,Edward,3854,20,20,118,0,7,0,1,1.00,1.14,2000,1.00,2.00
5655,Robert Gossom,3864,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5656,Richard Van Brunt,3862,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5657,Marla Fowler,3861,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5658,Chloe Curthas,3860,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5659,Andrew Hartwell,3859,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5660,Riley Walker,3863,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5661,Brother Malach,3876,20,20,1154,0,7,0,1,1.00,1.14,2000,1.00,1.00
5663,Travist Bosk,3882,20,20,1154,0,7,0,1,1.00,1.14,2000,1.00,1.00
5664,Eldin Partridge,3880,20,20,1154,0,7,0,1,1.00,1.14,2000,1.00,1.00
5665,Alyssa Blaye,3883,20,20,1154,0,7,0,1,1.00,1.14,2000,1.00,1.00
5667,Venya Marthand,3944,10,10,83,2,7,0,1,1.00,1.14,2000,1.00,1.00
5668,Mattie Alred,4004,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5669,Helena Atwood,4010,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5670,Edrick Killian,4005,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5671,[UNUSED] Lawrence Sawyer,4006,20,20,68,0,7,0,1,1.02,1.14,2000,1.00,1.00
5672,[UNUSED] Charles Brewton,4008,1,1,68,0,7,0,1,0.91,1.14,2000,1.00,1.00
5676,Summoned Voidwalker,1132,10,10,14,0,3,0,1,1.00,1.14,2000,1.00,1.00
5677,Summoned Succubus,10923,20,20,14,0,3,0,2,1.00,1.14,2000,1.00,1.00
5678,[UNUSED] Deathstalker Vincent DEBUG,2689,5,5,14,0,7,0,1,1.00,1.14,2000,1.00,1.00
5680,Male Human Captive,3973,5,5,123,0,7,0,1,1.00,1.14,2000,1.00,2.00
5681,Female Human Captive,3977,7,7,123,0,7,0,1,1.00,1.14,2000,1.00,2.00
5682,Dalin Forgewright,3981,20,20,123,0,7,0,2,1.00,0.86,2000,1.00,1.00
5685,Captive Ghoul,829,10,10,233,0,6,0,1,0.78,1.14,2000,1.00,2.00
5686,Captive Zombie,2676,8,8,233,0,6,0,1,1.00,1.14,2000,1.00,2.00
5687,Captive Abomination,1693,20,20,233,0,6,0,1,1.00,1.14,2000,1.00,2.00
5689,Steed,235,1,1,35,0,8,0,1,1.00,0.86,2000,1.00,1.00
5690,Clyde Kellen,4007,16,16,68,82,7,0,1,1.00,1.14,2000,1.00,1.00
5691,Dalin Forgewright Projection,4028,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
5692,Comar Villard Projection,4029,1,1,35,0,7,0,1,1.00,1.14,2000,1.00,1.00
5693,Godrick Farsan,4020,15,15,68,2,7,0,1,1.00,1.14,2000,1.00,1.00
5697,Theresa,4054,5,5,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5700,Samantha Shackleton,4057,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5701,Selina Pickman,4058,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5703,Winifred Kerwin,4060,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5704,Adrian Bartlett,4061,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5705,Victor Bartholomew,4062,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5706,Davitt Hickson,4063,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5707,Reginald Grimsford,4064,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5724,Ageron Kargal,4107,15,15,83,2,7,0,1,1.00,1.14,2000,1.00,1.00
5725,Deathguard Lundmark,10192,15,15,71,1,6,0,1,1.00,1.39,2000,1.00,2.00
5731,Apothecary Vallia,4108,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5732,Apothecary Katrina,4109,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5733,Apothecary Lycanus,4110,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5734,Apothecary Keever,4111,20,20,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5735,Caged Human Female,3980,5,5,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5736,Caged Human Male,3976,5,5,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5737,Caged Dwarf Female,4112,5,5,68,0,7,0,1,1.20,1.14,2000,1.00,1.00
5738,Caged Dwarf Male,4116,5,5,68,0,7,0,1,1.00,1.14,2000,1.00,1.00
5739,Caged Squirrel,134,5,5,68,0,8,0,1,1.00,1.14,2000,1.00,1.00
5740,Caged Chicken,304,5,5,68,0,8,0,1,1.20,1.14,2000,1.00,1.00
5741,Caged Rabbit,328,5,5,68,0,8,0,1,1.00,1.14,2000,1.00,1.00
5742,Caged Toad,901,5,5,68,0,8,0,1,1.00,1.14,2000,1.00,1.00
5743,Caged Sheep,856,5,5,68,0,8,0,1,1.00,1.14,2000,1.00,1.00
5744,Cedric Stumpel,4120,20,20,68,0,7,0,8,1.00,1.14,2000,1.00,1.00
5745,Lazlow Ashby,4121,20,20,68,0,7,0,1,1.02,1.14,2000,1.00,1.00
5746,Appolonia Kimble,4122,20,20,68,0,7,0,1,1.20,1.14,2000,1.00,1.00
5747,Hepzibah Sedgewick,4123,20,20,68,0,7,0,8,1.00,1.14,2000,1.00,1.00
5748,Killian Sanatha,7689,18,20,68,128,7,0,1,1.00,1.14,2000,1.00,1.00
5749,Kayla Smithe,4175,10,10,68,2,7,0,8,1.00,1.14,1500,1.00,1.00
5750,Gina Lang,4176,10,10,68,2,7,0,8,1.00,1.14,2000,1.00,1.00
5753,Martha Strain,4149,20,20,68,2,7,0,8,1.00,1.14,2000,1.00,1.00
5754,Zane Bradford,4150,10,10,68,4226,7,0,1,1.00,1.14,1500,1.00,1.00
5755,Deviate Viper,4312,19,19,270,0,1,1,1,1.00,1.14,2000,1.70,2.50
5756,Deviate Venomwing,2706,19,19,270,0,1,1,1,1.00,1.14,2000,1.70,3.00
5757,Lilly,4177,19,19,68,130,7,0,1,0.94,1.14,2000,1.00,1.00
5758,Leo Sarn,4178,18,18,68,130,7,0,1,0.94,1.14,2000,1.00,1.00
5759,Nurse Neela,4179,10,10,68,83,7,0,1,1.00,1.14,2000,1.00,1.00
5761,Deviate Shambler,1084,19,19,270,0,4,1,2,0.67,1.14,2000,1.70,3.00
5762,Deviate Moccasin,4305,19,19,270,0,1,1,1,1.00,1.14,2000,1.80,3.00
5763,Nightmare Ectoplasm,470,20,20,14,0,10,0,1,1.00,1.14,2000,1.00,1.02
5765,Ruzan,4209,10,10,29,2,7,0,1,1.00,1.14,2000,1.00,1.00
5766,Savannah Cub,2278,4,13,16,0,1,0,1,1.00,1.14,1200,1.00,1.00
5767,Nalpak,4289,14,14,35,2,7,0,1,1.00,1.14,2000,1.00,1.00
5768,Ebru,4290,14,14,35,2,7,0,1,1.00,1.14,2000,1.00,1.00
5774,Riding Wolf,207,1,2,35,0,1,0,1,1.00,1.39,2000,1.00,1.00
5775,Verdan the Everliving,4256,20,20,270,0,4,1,1,0.67,1.14,3500,7.50,8.00
5776,Evolving Ectoplasm (Red),4267,17,18,14,0,10,1,1,1.20,1.14,2000,7.50,3.00
5777,Evolving Ectoplasm (Green),2568,17,18,14,0,10,1,1,1.20,1.14,2000,7.50,3.00
5778,Evolving Ectoplasm (Black),4535,17,18,14,0,10,1,1,1.20,1.14,2000,7.50,3.00
5779,Summoned Viper,4440,20,20,16,0,7,1,1,1.00,0.43,2000,7.50,0.00
5780,Cloned Ectoplasm,4266,16,17,14,0,10,0,1,1.00,1.14,2000,1.00,1.00
5781,Silithid Creeper Egg,10056,20,21,413,0,10,0,1,1.00,1.14,2000,1.00,0.10
5785,Sister Hatelash,2163,11,11,514,0,7,2,2,1.39,1.14,2000,1.70,2.00
5786,Snagglespear,275,9,9,39,0,7,4,1,1.00,1.19,3000,1.00,1.00
5787,Enforcer Emilgund,6692,11,11,16,0,7,4,1,1.00,1.14,3000,1.00,1.50
5788,Gelgann Direforge,4315,10,10,122,0,7,1,1,1.20,1.14,2000,7.50,3.00
5789,Serra Mountainhome,4314,10,10,122,0,7,2,1,1.20,1.14,2000,7.50,3.00
5790,Lizzle Sprysprocket,4316,9,9,64,0,7,2,1,1.20,1.14,2000,7.50,3.00
5791,Cobrahn Snake Form,4435,20,20,270,0,7,1,1,1.20,1.14,2000,7.50,3.00
5793,Captain Armistice,4433,10,10,123,0,7,2,1,1.20,1.14,2000,7.50,3.00
5794,Thurmonde the Devout,4431,10,10,123,0,7,2,1,1.20,1.14,2000,7.50,3.00
5795,Grash Thunderbrew,4432,9,9,123,0,7,2,1,1.20,1.14,2000,7.50,3.00
5796,Ben,1006,8,8,123,0,1,2,1,1.20,1.14,2000,7.50,1.00
5801,[PH] Party Bot,2591,15,15,35,0,7,0,1,1.20,1.14,2000,1.00,1.00
5807,The Rake,1973,10,10,16,0,1,4,1,1.00,1.43,1200,1.00,1.00
5808,Warlord Kolkanis,9444,9,9,130,0,7,4,1,0.67,1.14,2000,1.00,1.00
5809,Watch Commander Zalaphil,4592,9,9,123,2,7,4,1,1.00,1.14,2000,1.00,1.00
5810,Uzzek,4391,20,20,83,2,7,0,1,1.00,1.14,2000,1.00,1.00
